session_key,session_date,user_pseudo_id,ga_session_id,ga_session_number,channel_group,source,medium,device_category,country,session_start_ts,session_end_ts,session_duration_seconds,event_count,page_view_events,total_product_views,total_add_to_cart_events,total_begin_checkout_events,total_purchase_events,transaction_count,purchase_revenue_usd,session_engaged_flag,returning_user_flag,bounce_like_session,reached_product_view,reached_add_to_cart,reached_begin_checkout,reached_purchase,converted,funnel_stage
28250146.5862408854.9466911976,2021-01-14,28250146.586240884,9466911976,2,Direct,(direct),(none),mobile,Hong Kong,2021-01-14 00:12:07.133831+00:00,2021-01-14 00:18:49.280793+00:00,402.146962,40,14,1,1,3,0,1,0.0,0,1,0,1,1,1,1,1,purchase
35008261.4666841170.1838676383,2021-01-14,35008261.46668412,1838676383,1,Direct,(direct),(none),mobile,India,2021-01-14 16:02:33.659645+00:00,2021-01-14 16:02:39.406970+00:00,5.747325,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
4795908.4145809229.9028879509,2021-01-14,4795908.4145809235,9028879509,1,Direct,(direct),(none),mobile,United States,2021-01-14 20:42:20.616473+00:00,2021-01-14 20:43:28.612011+00:00,67.995538,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
53833758.4980355905.3387899772,2021-01-14,53833758.498035595,3387899772,1,Direct,(direct),(none),mobile,United States,2021-01-14 09:38:38.102088+00:00,2021-01-14 09:38:48.720555+00:00,10.618467,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
60037873.8460570084.9799363492,2021-01-14,60037873.846057005,9799363492,1,Direct,(direct),(none),mobile,India,2021-01-14 13:21:50.589382+00:00,2021-01-14 13:22:03.981259+00:00,13.391877,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
6952456.4326658211.5291752483,2021-01-14,6952456.432665821,5291752483,1,Direct,(direct),(none),mobile,China,2021-01-14 10:59:51.669173+00:00,2021-01-14 11:01:55.774473+00:00,124.1053,8,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
79075511.4848054814.466568733,2021-01-14,79075511.4848055,466568733,1,Direct,(direct),(none),mobile,United States,2021-01-14 07:39:51.303027+00:00,2021-01-14 07:39:54.223737+00:00,2.92071,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
8661835.2462692663.9145091078,2021-01-14,8661835.246269265,9145091078,1,Direct,(direct),(none),mobile,United States,2021-01-14 00:31:59.542638+00:00,2021-01-14 00:32:06.584731+00:00,7.042093,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
15649044.3640981610.8299714064,2021-01-14,15649044.36409816,8299714064,1,Direct,(direct),(none),tablet,Peru,2021-01-14 07:21:53.137796+00:00,2021-01-14 07:22:14.709944+00:00,21.572148,9,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
1796172029.8355774182.9199033968,2021-01-14,1796172029.8355775,9199033968,1,Direct,(direct),(none),tablet,United States,2021-01-14 20:42:48.427447+00:00,2021-01-14 20:43:08.308800+00:00,19.881353,10,4,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
25719168.5784770515.6989901735,2021-01-14,25719168.57847705,6989901735,1,Direct,(direct),(none),tablet,United States,2021-01-14 20:16:07.227744+00:00,2021-01-14 20:16:14.010407+00:00,6.782663,5,2,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
35021483.6619677765.7261617833,2021-01-14,35021483.66196778,7261617833,4,Direct,(direct),(none),tablet,Nepal,2021-01-14 08:55:50.700759+00:00,2021-01-14 08:55:50.700759+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
37800566.2431669769.226146645,2021-01-14,37800566.243166976,226146645,1,Direct,(direct),(none),tablet,United States,2021-01-14 19:26:50.383069+00:00,2021-01-14 19:27:34.729853+00:00,44.346784,10,3,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
4282593.0678821890.2629090157,2021-01-14,4282593.067882189,2629090157,1,Direct,(direct),(none),tablet,Canada,2021-01-14 12:30:34.527368+00:00,2021-01-14 12:32:04.893038+00:00,90.36567,11,4,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
53784536.6602837608.804091888,2021-01-14,53784536.66028376,804091888,1,Direct,(direct),(none),tablet,United States,2021-01-14 00:40:59.651895+00:00,2021-01-14 00:40:59.651895+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
68767515.7481698687.8220050687,2021-01-14,68767515.74816987,8220050687,1,Direct,(direct),(none),tablet,India,2021-01-14 05:22:25.649538+00:00,2021-01-14 05:22:32.804290+00:00,7.154752,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
88444006.8974113754.2274936170,2021-01-14,88444006.89741138,2274936170,1,Direct,(direct),(none),tablet,United States,2021-01-14 17:31:47.906366+00:00,2021-01-14 17:33:28.831057+00:00,100.924691,11,3,3,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
91729452.2682919641.8968826413,2021-01-14,91729452.26829197,8968826413,4,Direct,(direct),(none),tablet,United States,2021-01-14 14:28:07.025286+00:00,2021-01-14 14:40:19.926715+00:00,732.901429,13,5,2,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
37595323.0400425999.1926639952,2021-01-14,37595323.0400426,1926639952,1,Organic Search,google,organic,desktop,United States,2021-01-14 19:21:54.013535+00:00,2021-01-14 19:22:03.557347+00:00,9.543812,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
37886185.6496726170.3271729490,2021-01-14,37886185.64967261,3271729490,1,Organic Search,google,organic,desktop,United States,2021-01-14 05:13:22.672347+00:00,2021-01-14 05:13:50.618751+00:00,27.946404,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
4493326.8388232300.4113652236,2021-01-14,4493326.83882323,4113652236,1,Organic Search,(direct),organic,desktop,United States,2021-01-14 00:37:16.425902+00:00,2021-01-14 00:37:34.609279+00:00,18.183377,9,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
55153320.6503698323.6969285931,2021-01-14,55153320.65036983,6969285931,1,Organic Search,google,organic,desktop,Pakistan,2021-01-14 13:31:01.200404+00:00,2021-01-14 13:31:08.900808+00:00,7.700404,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
6063427.1539466923.2766987954,2021-01-14,6063427.153946692,2766987954,1,Organic Search,google,organic,desktop,Indonesia,2021-01-14 12:46:54.354441+00:00,2021-01-14 12:47:14.405926+00:00,20.051485,9,4,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
72627117.2479551736.6939709130,2021-01-14,72627117.24795517,6939709130,1,Organic Search,google,organic,desktop,Malaysia,2021-01-14 06:21:44.521928+00:00,2021-01-14 06:21:47.613546+00:00,3.091618,6,2,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
8639447.0520831798.5411562565,2021-01-14,8639447.05208318,5411562565,1,Organic Search,google,organic,desktop,United States,2021-01-14 01:47:00.378798+00:00,2021-01-14 01:47:00.378798+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
87035538.6729277686.8764494442,2021-01-14,87035538.67292778,8764494442,2,Organic Search,google,organic,desktop,Japan,2021-01-14 04:12:19.298224+00:00,2021-01-14 04:12:30.845321+00:00,11.547097,4,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
1424568535.1219208762.3845926482,2021-01-14,1424568535.1219208,3845926482,1,Organic Search,(direct),organic,mobile,United States,2021-01-14 05:34:20.983478+00:00,2021-01-14 05:34:46.709717+00:00,25.726239,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
58176408.2534316002.4454547234,2021-01-14,58176408.2534316,4454547234,1,Organic Search,google,organic,mobile,Netherlands,2021-01-14 09:19:56.585689+00:00,2021-01-14 09:25:18.310730+00:00,321.725041,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
65312499.5633019470.2412692753,2021-01-14,65312499.56330194,2412692753,1,Organic Search,google,organic,mobile,Italy,2021-01-14 05:29:54.788219+00:00,2021-01-14 05:29:54.788219+00:00,0.0,2,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
8706655.5627757873.1105004450,2021-01-14,8706655.562775787,1105004450,1,Organic Search,google,organic,mobile,Unknown,2021-01-14 22:25:53.775583+00:00,2021-01-14 22:38:18.931708+00:00,745.156125,30,10,4,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
27594538.5242371976.1556430305,2021-01-14,27594538.524237197,1556430305,1,Organic Search,google,organic,tablet,India,2021-01-14 15:36:49.595629+00:00,2021-01-14 15:38:09.741690+00:00,80.146061,17,7,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
28713104.3969610333.2273379777,2021-01-14,28713104.396961033,2273379777,5,Organic Search,google,organic,tablet,Germany,2021-01-14 11:57:44.264243+00:00,2021-01-14 11:58:49.544854+00:00,65.280611,10,4,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
3955662.0559508205.4267949706,2021-01-14,3955662.055950821,4267949706,1,Organic Search,google,organic,tablet,United States,2021-01-14 01:23:19.338036+00:00,2021-01-14 01:29:15.831729+00:00,356.493693,12,4,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
47375096.4775941214.3812775240,2021-01-14,47375096.47759412,3812775240,1,Organic Search,google,organic,tablet,Italy,2021-01-14 17:05:26.034944+00:00,2021-01-14 17:06:40.977283+00:00,74.942339,10,2,4,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
7795584.3980811635.669528190,2021-01-14,7795584.398081163,669528190,1,Organic Search,google,organic,tablet,United States,2021-01-14 21:43:24.215131+00:00,2021-01-14 21:44:42.157438+00:00,77.942307,15,7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
78574492.6115360835.3073382955,2021-01-14,78574492.61153609,3073382955,1,Organic Search,google,organic,tablet,South Korea,2021-01-14 11:14:33.881527+00:00,2021-01-14 11:18:02.243776+00:00,208.362249,16,5,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
78574492.6115360835.7131249862,2021-01-14,78574492.61153609,7131249862,2,Organic Search,google,organic,tablet,South Korea,2021-01-14 11:58:02.942545+00:00,2021-01-14 11:58:02.942545+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
78649776.6383629865.1531010175,2021-01-14,78649776.63836299,1531010175,1,Organic Search,google,organic,tablet,United States,2021-01-14 20:36:44.715165+00:00,2021-01-14 20:36:48.522616+00:00,3.807451,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
94844911.1335825914.8703150863,2021-01-14,94844911.1335826,8703150863,1,Organic Search,google,organic,tablet,Indonesia,2021-01-14 23:19:44.533727+00:00,2021-01-14 23:19:49.501616+00:00,4.967889,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
2206574.8295932341.1942587489,2021-01-14,2206574.829593234,1942587489,1,Other,(direct),(none),desktop,United States,2021-01-14 16:48:00.937385+00:00,2021-01-14 16:48:05.809479+00:00,4.872094,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
3469566.7160808106.702475923,2021-01-14,3469566.7160808104,702475923,1,Other,(direct),(none),desktop,Egypt,2021-01-14 17:54:43.672042+00:00,2021-01-14 17:57:42.139589+00:00,178.467547,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
3556233.3937884066.9078595525,2021-01-14,3556233.3937884066,9078595525,3,Other,(data deleted),(data deleted),desktop,Germany,2021-01-14 09:06:09.919478+00:00,2021-01-14 09:06:58.192132+00:00,48.272654,7,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
64256933.7333398644.4510361254,2021-01-14,64256933.73333986,4510361254,1,Other,(direct),(none),desktop,Canada,2021-01-14 20:27:27.624019+00:00,2021-01-14 20:27:33.574746+00:00,5.950727,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
1513209.0076695061.6439762367,2021-01-14,1513209.007669506,6439762367,1,Other,(direct),(none),mobile,United States,2021-01-14 22:48:50.247073+00:00,2021-01-14 22:54:07.888074+00:00,317.641001,32,12,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
3368680.5552977282.1676714509,2021-01-14,3368680.555297728,1676714509,1,Other,(direct),(none),mobile,United States,2021-01-14 08:35:37.051452+00:00,2021-01-14 08:35:41.480597+00:00,4.429145,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
38237230.5192811856.7266343572,2021-01-14,38237230.519281186,7266343572,1,Other,(direct),(none),mobile,United Kingdom,2021-01-14 08:04:23.351870+00:00,2021-01-14 08:04:28.648826+00:00,5.296956,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
8634413.1911219606.6059456186,2021-01-14,8634413.19112196,6059456186,1,Other,(direct),(none),mobile,South Korea,2021-01-14 16:49:13.685442+00:00,2021-01-14 17:20:34.043842+00:00,1880.3584,14,6,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
88220718.4700110650.7709925113,2021-01-14,88220718.47001107,7709925113,3,Other,(data deleted),(data deleted),mobile,New Zealand,2021-01-14 06:35:39.966897+00:00,2021-01-14 06:44:29.588358+00:00,529.621461,7,3,1,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
21819616.7879365690.4262945003,2021-01-14,21819616.78793657,4262945003,3,Other,(direct),(none),tablet,India,2021-01-14 22:53:31.696184+00:00,2021-01-14 22:55:04.373025+00:00,92.676841,11,3,2,2,0,0,1,0.0,0,1,0,1,1,0,1,1,purchase
2866306.4320508602.9632860420,2021-01-14,2866306.43205086,9632860420,3,Other,(data deleted),(data deleted),tablet,Canada,2021-01-14 03:36:32.486873+00:00,2021-01-14 03:36:32.486873+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
28713104.3969610333.3518987330,2021-01-14,28713104.396961033,3518987330,7,Other,(data deleted),(data deleted),tablet,Germany,2021-01-14 14:12:30.601236+00:00,2021-01-14 14:12:30.601236+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
28713104.3969610333.6996820562,2021-01-14,28713104.396961033,6996820562,6,Other,(data deleted),(data deleted),tablet,Germany,2021-01-14 13:36:45.954826+00:00,2021-01-14 13:37:16.279213+00:00,30.324387,9,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
35640792.6079197834.3735669842,2021-01-14,35640792.60791978,3735669842,1,Other,(direct),(none),tablet,United Kingdom,2021-01-14 14:48:54.632155+00:00,2021-01-14 14:49:27.212201+00:00,32.580046,9,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
3603265.8324384897.933439827,2021-01-14,3603265.8324384894,933439827,1,Other,(direct),(none),tablet,India,2021-01-14 01:00:55.376461+00:00,2021-01-14 01:01:46.739096+00:00,51.362635,7,2,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
3991397.9461567604.131688658,2021-01-14,3991397.94615676,131688658,1,Other,(direct),(none),tablet,Canada,2021-01-14 14:53:51.165744+00:00,2021-01-14 14:56:58.594184+00:00,187.42844,17,5,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
9175563.4519041873.5262804082,2021-01-14,9175563.451904189,5262804082,9,Other,(data deleted),(data deleted),tablet,Lebanon,2021-01-14 00:50:17.667827+00:00,2021-01-14 00:50:17.667827+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
13022809.6157249865.3596220243,2021-01-14,13022809.615724986,3596220243,1,Paid Search,google,cpc,desktop,Canada,2021-01-14 12:13:17.837366+00:00,2021-01-14 12:14:13.443742+00:00,55.606376,7,2,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
6489488.0274887399.7359164232,2021-01-14,6489488.02748874,7359164232,1,Paid Search,google,cpc,desktop,United States,2021-01-14 07:44:47.364207+00:00,2021-01-14 07:44:56.802377+00:00,9.43817,8,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
82031876.0084400596.7712761749,2021-01-14,82031876.00844006,7712761749,1,Paid Search,google,cpc,desktop,United States,2021-01-14 20:41:41.430663+00:00,2021-01-14 20:41:43.036869+00:00,1.606206,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
4893996.9195920064.379500465,2021-01-14,4893996.919592006,379500465,1,Paid Search,google,cpc,mobile,United Kingdom,2021-01-14 15:18:21.930500+00:00,2021-01-14 15:18:26.954226+00:00,5.023726,5,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
54172208.1189367725.6046492910,2021-01-14,54172208.11893677,6046492910,2,Paid Search,google,cpc,mobile,United States,2021-01-14 05:39:10.478494+00:00,2021-01-14 05:39:10.478494+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
59060903.1545034336.9839522046,2021-01-14,59060903.154503435,9839522046,1,Paid Search,google,cpc,mobile,United States,2021-01-14 00:48:23.905888+00:00,2021-01-14 00:48:23.964708+00:00,0.05882,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
70991613.9934345741.1124396268,2021-01-14,70991613.99343458,1124396268,1,Paid Search,google,cpc,mobile,India,2021-01-14 19:59:52.129784+00:00,2021-01-14 20:00:39.241580+00:00,47.111796,16,6,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
3939995.5836842619.3848761404,2021-01-14,3939995.5836842614,3848761404,1,Paid Search,google,cpc,tablet,France,2021-01-14 16:22:44.498374+00:00,2021-01-14 16:23:00.018332+00:00,15.519958,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
7381026.3698487783.171832498,2021-01-14,7381026.369848778,171832498,1,Paid Search,google,cpc,tablet,Philippines,2021-01-14 14:07:20.899550+00:00,2021-01-14 14:07:39.936500+00:00,19.03695,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
79777176.9345354269.1392969493,2021-01-14,79777176.93453543,1392969493,1,Paid Search,google,cpc,tablet,Turkey,2021-01-14 18:50:54.543433+00:00,2021-01-14 18:51:02.107184+00:00,7.563751,6,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
1733171.4015208088.9607110223,2021-01-14,1733171.4015208087,9607110223,2,Referral,shop.googlemerchandisestore.com,referral,desktop,United States,2021-01-14 03:05:01.460158+00:00,2021-01-14 03:07:07.463119+00:00,126.002961,18,7,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
2043521.5242814674.4578887912,2021-01-14,2043521.5242814673,4578887912,1,Referral,(direct),referral,desktop,United States,2021-01-14 21:06:45.114835+00:00,2021-01-14 21:07:02.976618+00:00,17.861783,7,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
2242838.1990850485.897136448,2021-01-14,2242838.1990850484,897136448,4,Referral,shop.googlemerchandisestore.com,referral,desktop,Germany,2021-01-14 05:40:48.476871+00:00,2021-01-14 05:40:50.236078+00:00,1.759207,3,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
2703579430.3641911602.9467445129,2021-01-14,2703579430.364191,9467445129,6,Referral,shop.googlemerchandisestore.com,referral,desktop,India,2021-01-14 16:42:24.761020+00:00,2021-01-14 16:42:33.475076+00:00,8.714056,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
40463855.2663093677.2514038402,2021-01-14,40463855.266309366,2514038402,1,Referral,(direct),referral,desktop,Canada,2021-01-14 00:36:37.796621+00:00,2021-01-14 00:36:54.698695+00:00,16.902074,10,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
67220352.5294615091.4150971378,2021-01-14,67220352.52946152,4150971378,3,Referral,(direct),referral,desktop,United States,2021-01-14 05:06:25.123106+00:00,2021-01-14 05:12:14.872437+00:00,349.749331,8,1,1,0,0,0,1,0.0,0,1,1,1,0,0,1,1,purchase
91990933.5484014116.9440398869,2021-01-14,91990933.54840142,9440398869,5,Referral,(direct),referral,desktop,United States,2021-01-14 20:05:00.390986+00:00,2021-01-14 20:05:00.390986+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
30521407.9917763115.2323792779,2021-01-14,30521407.991776314,2323792779,3,Referral,shop.googlemerchandisestore.com,referral,mobile,United States,2021-01-14 06:37:18.348511+00:00,2021-01-14 06:39:27.698520+00:00,129.350009,5,2,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
30658387.3395637719.4781490898,2021-01-14,30658387.339563772,4781490898,1,Referral,shop.googlemerchandisestore.com,referral,mobile,India,2021-01-14 10:03:44.552968+00:00,2021-01-14 10:03:50.630771+00:00,6.077803,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
3628256933.4009191992.4023474219,2021-01-14,3628256933.4009194,4023474219,1,Referral,(direct),referral,mobile,United States,2021-01-14 04:03:22.715658+00:00,2021-01-14 04:17:33.931637+00:00,851.215979,32,10,8,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
42667065.6672955238.1220325634,2021-01-14,42667065.66729552,1220325634,1,Referral,(direct),referral,mobile,Taiwan,2021-01-14 22:27:58.462417+00:00,2021-01-14 22:28:08.100202+00:00,9.637785,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
69541246.3507805672.3250068543,2021-01-14,69541246.35078056,3250068543,1,Referral,shop.googlemerchandisestore.com,referral,mobile,United States,2021-01-14 12:35:37.507640+00:00,2021-01-14 12:36:27.170971+00:00,49.663331,13,4,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
81319943.4914297961.6268526551,2021-01-14,81319943.49142979,6268526551,1,Referral,(direct),referral,mobile,United States,2021-01-14 22:33:20.099762+00:00,2021-01-14 22:33:23.352196+00:00,3.252434,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
84668912.4950850442.1937422354,2021-01-14,84668912.49508505,1937422354,5,Referral,shop.googlemerchandisestore.com,referral,mobile,United States,2021-01-14 13:52:44.298583+00:00,2021-01-14 13:52:50.911115+00:00,6.612532,4,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
19810442.1380659744.1955866877,2021-01-14,19810442.138065975,1955866877,1,Referral,(direct),referral,tablet,France,2021-01-14 22:28:48.417533+00:00,2021-01-14 22:28:48.417533+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
35910081.5464235204.6848278549,2021-01-14,35910081.54642352,6848278549,3,Referral,(direct),referral,tablet,Australia,2021-01-14 07:25:01.778444+00:00,2021-01-14 07:25:01.778444+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
42537654.8471019557.5484313367,2021-01-14,42537654.84710195,5484313367,1,Referral,(direct),referral,tablet,Canada,2021-01-14 17:04:58.822705+00:00,2021-01-14 17:05:09.194116+00:00,10.371411,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
44071188.3023947036.8895920879,2021-01-14,44071188.3023947,8895920879,1,Referral,(direct),referral,tablet,Canada,2021-01-14 11:22:32.026605+00:00,2021-01-14 11:26:11.125318+00:00,219.098713,10,3,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
44742105.1202939289.8445975992,2021-01-14,44742105.12029393,8445975992,1,Referral,shop.googlemerchandisestore.com,referral,tablet,Japan,2021-01-14 16:13:23.374300+00:00,2021-01-14 16:15:58.763944+00:00,155.389644,15,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
5816990.2593827167.9901521042,2021-01-14,5816990.259382716,9901521042,4,Referral,shop.googlemerchandisestore.com,referral,tablet,Australia,2021-01-14 16:14:51.486898+00:00,2021-01-14 16:15:29.780626+00:00,38.293728,5,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
8850712.4976396506.9157338120,2021-01-14,8850712.49763965,9157338120,1,Referral,shop.googlemerchandisestore.com,referral,tablet,United States,2021-01-14 09:07:27.925785+00:00,2021-01-14 09:07:29.701164+00:00,1.775379,6,2,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
1220709.2747938370.5892363987,2021-01-15,1220709.274793837,5892363987,1,Direct,(direct),(none),desktop,Colombia,2021-01-15 19:22:33.891872+00:00,2021-01-15 19:22:35.289817+00:00,1.397945,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
12545442.9053678590.7650860582,2021-01-15,12545442.90536786,7650860582,4,Direct,(direct),(none),desktop,China,2021-01-15 22:35:19.663643+00:00,2021-01-15 23:04:57.283807+00:00,1777.620164,33,11,7,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
21438154.6192462118.9111140115,2021-01-15,21438154.61924621,9111140115,1,Direct,(direct),(none),desktop,United States,2021-01-15 01:26:44.895799+00:00,2021-01-15 01:26:48.640159+00:00,3.74436,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
37571521.1114859309.4796620601,2021-01-15,37571521.11148593,4796620601,1,Direct,(direct),(none),desktop,Singapore,2021-01-15 21:40:15.099782+00:00,2021-01-15 21:40:19.147615+00:00,4.047833,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
4317406.1023427844.3876063859,2021-01-15,4317406.102342784,3876063859,1,Direct,(direct),(none),desktop,Singapore,2021-01-15 05:26:41.985562+00:00,2021-01-15 05:26:44.707416+00:00,2.721854,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
4378838.6746535551.3744240400,2021-01-15,4378838.674653555,3744240400,1,Direct,(direct),(none),desktop,United States,2021-01-15 14:17:26.628063+00:00,2021-01-15 14:17:27.856673+00:00,1.22861,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
5403955.1406011642.531789082,2021-01-15,5403955.140601164,531789082,1,Direct,(direct),(none),desktop,United States,2021-01-15 19:19:38.736277+00:00,2021-01-15 19:19:47.929511+00:00,9.193234,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
5490003.7055909093.4048231952,2021-01-15,5490003.705590909,4048231952,1,Direct,(direct),(none),desktop,Canada,2021-01-15 11:04:40.140718+00:00,2021-01-15 11:06:33.408240+00:00,113.267522,36,11,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
2327701.7073500083.94368214,2021-01-15,2327701.707350008,94368214,1,Direct,(direct),(none),mobile,China,2021-01-15 14:30:16.211908+00:00,2021-01-15 14:32:51.282255+00:00,155.070347,21,7,3,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
74800017.1760089263.3365575247,2021-01-15,74800017.17600892,3365575247,1,Direct,(direct),(none),mobile,India,2021-01-15 07:49:36.742231+00:00,2021-01-15 07:49:44.641475+00:00,7.899244,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
1753387.6579530262.6894272753,2021-01-15,1753387.6579530262,6894272753,1,Direct,(direct),(none),tablet,India,2021-01-15 07:18:16.255487+00:00,2021-01-15 07:26:50.715864+00:00,514.460377,68,14,13,0,9,0,1,0.0,0,0,0,1,0,1,1,1,purchase
17835175.6413524834.5157826998,2021-01-15,17835175.641352482,5157826998,1,Direct,(direct),(none),tablet,Sri Lanka,2021-01-15 09:13:15.542127+00:00,2021-01-15 09:13:23.974366+00:00,8.432239,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
